STATE_CODE_001,STRUCTURE_NUMBER_008,LOCATION_009,YEAR_BUILT_027,ADT_029,YEAR_ADT_030,"coordinates (lat, lon)",ADT,TRUCK_PCT,ADTT,EFFECTIVE_YEAR,AGE,SLF,ADTT_SL,NOTE,Pf_fatigue,AM_years,AE_years,Risk_Level,Risk_Explanation,Street_View_URL
48,51520006801089.00,'0.20 Mi N of S LP 289',1988,6930,2013,"33.532142, -101.844861",6930,11,762.3,1988,37,0.5,381.15,,1.37E-16,202.4155449,164.4626302,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=33.532142,-101.844861"
48,91610001501735.00,'0.23 MI N OF BRAZOS RIVER',2022,111855,2023,"31.560447, -97.117531",111855,21,23489.55,2022,3,0.2,4697.91,,1.33E-16,16.42234205,13.34315291,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.560447,-97.117531"
48,191030064001001.00,'0.10 MI NW OF IH 20',1938,4200,2011,"32.495028, -94.298378",4200,11,462,1964,61,0.5,231,,1.32E-16,333.9856491,271.3633399,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.495028,-94.298378"
48,41180055702002.00,'0.4 MI W OF FM 1923',1940,1581,2023,"35.829544, -101.528611",1581,27,426.87,1959,66,0.5,213.435,,1.31E-16,361.4715718,293.6956521,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=35.829544,-101.528611"
48,150950271001002.00,'0.50 MI S OF FM 78',1963,6402,2023,"29.581267, -98.0415",6402,11,704.22,1985,40,0.5,352.11,,1.30E-16,219.1096104,178.0265585,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.581267,-98.041500"
48,82210003306314.00,'2.30 MI S  OF IH 20',1957,19558,2019,"32.452581, -99.786058",19558,5,977.9,1982,43,0.333333333,325.9666667,,1.07E-16,236.6827434,192.304729,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.452581,-99.786058"
48,151630042101007.00,'17.36 MI S OF US 90',1938,4165,2023,"29.164736, -98.9377",4165,11,458.15,1964,61,0.5,229.075,,9.47E-17,336.7922511,273.6437041,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.164736,-98.937700"
48,130900044501012.00,'7.74 MI E  OF FM 532',1939,4181,2023,"29.4682, -97.299556",4181,18,752.58,1988,37,0.5,376.29,,8.17E-17,205.0298571,166.5867589,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.468200,-97.299556"
48,150150245202248.00,'IH10 & LP1604 Interchange',1987,7308,2022,"29.590408, -98.596972",7308,5,365.4,1987,38,1,365.4,,7.33E-17,211.1403529,171.5515367,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.590408,-98.596972"
48,161780226302029.00,'Harbor Island Ferry',2007,5703,2021,"27.844025, -97.070419",5703,27,1539.81,2007,18,0.5,769.905,,6.78E-17,100.208058,81.41904716,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=27.844025,-97.070419"
48,141500015002043.00,'2.45 MI W OF SH 71',1947,3327,2020,"30.768133, -98.761497",3327,17,565.59,1976,49,0.5,282.795,,6.75E-17,272.8148833,221.6620927,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.768133,-98.761497"
48,91610001501668.00,'0.6 MI N OF BRAZOS RI',2018,26960,2017,"31.564708, -97.117175",26960,22,5931.2,2018,7,0.333333333,1977.066667,,6.42E-17,39.02280395,31.70602821,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.564708,-97.117175"
48,82210000618054.00,'2.35 MI W  OF LP 322',1951,12830,2013,"32.449511, -99.722953",12830,11,1411.3,1986,39,0.25,352.825,,5.09E-17,218.6655847,177.6657876,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.449511,-99.722953"
48,62220002201047.00,'2.00 Mi E of US 285',1947,1574,2023,"30.12885, -102.384914",1574,38,598.12,1979,46,0.5,299.06,,5.03E-17,257.9772786,209.6065388,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.128850,-102.384914"
48,210310003907377.00,'2.15 MI SE OF SH 345',2005,22880,2011,"26.110267, -97.607294",22880,9,2059.2,2005,20,0.333333333,686.4,,4.62E-17,112.3990165,91.32420091,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=26.110267,-97.607294"
48,210310003907376.00,'2.15 MI SE OF SH 345',2005,22880,2011,"26.109189, -97.604686",22880,9,2059.2,2005,20,0.333333333,686.4,,4.62E-17,112.3990165,91.32420091,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=26.109189,-97.604686"
48,210310003907304.00,'0.70 MI NW OF FM 1479',2005,34270,2011,"26.179511, -97.710317",34270,8,2741.6,2005,20,0.25,685.4,,4.36E-17,112.5630069,91.45744311,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=26.179511,-97.710317"
48,70410026405015.00,'3.75 MI N OF FM 2662',1933,3058,2020,"31.847806, -100.292133",3058,14,428.12,1961,64,0.5,214.06,,4.25E-17,360.416168,292.8381365,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.847806,-100.292133"
48,21840000802033.00,'8.1 MI N OF US 80',1956,7584,2023,"32.791303, -97.949617",7584,10,758.4,1989,36,0.5,379.2,,3.68E-17,203.4564476,165.3083637,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.791303,-97.949617"
48,132350008805049.00,'2.10 SW OF SH 185',1967,8265,2020,"28.752389, -97.006833",8265,22,1818.3,2010,15,0.5,909.15,,3.53E-17,84.86023751,68.94894298,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=28.752389,-97.006833"
48,150150007212237.00,'DOWNTOWN Y I/C',1993,8501,2023,"29.437925, -98.504211",8501,5,425.05,1993,32,1,425.05,,3.17E-17,181.5096693,147.4766063,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.437925,-98.504211"
48,121020050003540.00,'IH 45 AT IH 69',1974,54300,2016,"29.742833, -95.358378",54300,10,5430,2020,5,0.5,2715,,2.93E-17,28.41645854,23.08837256,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.742833,-95.358378"
48,21820000710057.00,'1.5 MI W OF SH 337',1948,3525,2024,"32.797564, -98.187897",3525,10,352.5,1948,77,0.5,176.25,,2.90E-17,437.7343826,355.6591859,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.797564,-98.187897"
48,100930013801074.00,'3.45 MI NE OF IH 20',1961,10740,2013,"32.467478, -94.782",10740,12,1288.8,2004,21,0.5,644.4,,2.58E-17,119.724837,97.27643002,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.467478,-94.782000"
48,121020011005131.00,'0.3 MI S MONTGOMERY C/L',1988,18259,2023,"30.106561, -95.435006",18259,6,1095.54,1988,37,0.333333333,365.18,,2.42E-17,211.2675528,171.6548867,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.106561,-95.435006"
48,121020002802042.00,'4.30 MI NE OF IH 10',2010,27700,2022,"29.817047, -95.207378",27700,13,3601,2010,15,0.25,900.25,,2.36E-17,85.69917793,69.63058207,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.817047,-95.207378"
48,161290112201002.00,'2.4 MI SW OF FM 887',1949,1225,2022,"28.951544, -98.064375",1225,29,355.25,1949,76,0.5,177.625,,2.33E-17,434.3458687,352.9060183,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=28.951544,-98.064375"
48,142270313601137.00,'1.2 MI S OF US 290',2005,44786,2022,"30.220358, -97.836611",44786,3,1343.58,2005,20,0.5,671.79,,1.92E-17,114.8434554,93.31030755,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.220358,-97.836611"
48,121020050003211.00,'0.10 MI N OF DALLAS ST',1962,42567,2024,"29.761883, -95.373719",42567,7,2979.69,2016,9,0.5,1489.845,,1.77E-17,51.78437014,42.07480074,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.761883,-95.373719"
48,121020002713255.00,'3.00 MI E  OF IH 610',1992,10125,2024,"29.730911, -95.415156",10125,4,405,1992,33,1,405,,1.55E-17,190.4955183,154.7776087,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.730911,-95.415156"
48,91610001501731.00,'0.26 MI SW OF BRAZOS RI',2022,101166,2023,"31.554011, -97.120911",101166,22,22256.52,2022,3,0.2,4451.304,,1.49E-17,17.33215366,14.08237485,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.554011,-97.120911"
48,121020027115330.00,'2.55 MI S OF IH 10',1970,16180,2009,"29.738169, -95.265269",16180,6,970.8,1970,55,0.25,242.7,,1.47E-17,317.8849812,258.2815472,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.738169,-95.265269"
48,121020005009180.00,'US 290 AT BELTWAY 8',1990,19057,2023,"29.873536, -95.557558",19057,4,762.28,1990,35,0.5,381.14,,1.43E-17,202.4208557,164.4669452,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.873536,-95.557558"
48,150150007308124.00,'0.4 MI S OF IH 410',1976,18097,2023,"29.516003, -98.47775",18097,3,542.91,1976,49,0.5,271.455,,1.27E-17,284.2116923,230.922,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.516003,-98.477750"
48,180570B11767001,'0.30 MI W OF N GARLAND AV',1952,18979,2019,"32.916319, -96.653917",18979,5,948.95,1969,56,0.25,237.2375,,1.21E-17,325.2044257,264.2285958,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.916319,-96.653917"
48,151620051702020.00,'2.60 Mi S of FM 791',1954,2856,2023,"28.5869, -98.546081",2856,29,828.24,1993,32,0.5,414.12,,1.09E-17,186.3003113,151.369003,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=28.586900,-98.546081"
48,121020050003265.00,'IH 610 @ IH 45 (INTERCHG)',1977,3940,2024,"29.697669, -95.285064",3940,7,275.8,1977,48,1,275.8,,1.04E-17,279.7341731,227.2840156,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.697669,-95.285064"
48,150150007302005.00,'1.65 MI N  OF LOOP 1604',1935,4720,2020,"29.244203, -98.473192",4720,8,377.6,1955,70,0.5,188.8,,9.72E-18,408.6371024,332.0176457,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.244203,-98.473192"
48,150150052104280.00,'IH 10 & IH 410 INTERCH',2003,20000,2015,"29.497019, -98.55045",20000,6,1200,2003,22,0.5,600,,9.24E-18,128.5844749,104.4748858,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.497019,-98.550450"
48,150150052104284.00,'IH10 / IH410 Interchange',2005,22000,2015,"29.505817, -98.546044",22000,6,1320,2005,20,0.5,660,,9.24E-18,116.8949772,94.97716895,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.505817,-98.546044"
48,102120049504051.00,'4.3 MI E OF VAN ZANDT CL',1961,3167,2021,"32.483242, -95.522483",3167,13,411.71,1961,64,0.5,205.855,,8.54E-18,374.7816907,304.5101237,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.483242,-95.522483"
48,140160051101001.00,'1.5 MI E OF US 281',1945,4275,2020,"30.064314, -98.386083",4275,14,598.5,1981,44,0.5,299.25,,8.33E-18,257.8134835,209.4734553,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.064314,-98.386083"
48,240720255202111.00,'0.14 MI E OF BU 54A',2000,30086,2020,"31.899072, -106.406758",30086,7,2106.02,2000,25,0.25,526.505,,8.22E-18,146.5336225,119.0585683,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.899072,-106.406758"
48,240720255201110.00,'1.90 MI E OF US 54',2000,30086,2020,"31.899069, -106.409017",30086,7,2106.02,2000,25,0.25,526.505,,8.22E-18,146.5336225,119.0585683,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.899069,-106.409017"
48,230250048006020.00,'1.30 MI E OF US 377',1940,3867,2020,"31.659122, -98.981175",3867,8,309.36,1940,85,0.5,154.68,,7.84E-18,498.7760857,405.2555696,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.659122,-98.981175"
48,230420005404083.00,'1.55 MI SE OF SH 206',1970,3674,2020,"31.827236, -99.414117",3674,13,477.62,1970,55,0.5,238.81,,7.52E-18,323.0630415,262.4887212,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.827236,-99.414117"
48,90740038201028.00,'4.30 MI W OF BUS SH 6',1962,4629,2020,"31.288, -96.968592",4629,9,416.61,1962,63,0.5,208.305,,7.25E-18,370.3736585,300.9285975,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.288000,-96.968592"
48,201460002803128.00,'1.3 MI W OF FM 2684',1962,24824,2022,"30.057856, -94.817897",24824,11,2730.64,2001,24,0.2,546.128,,6.89E-18,141.2685029,114.7806586,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.057856,-94.817897"
48,180570237403507.00,'1.9 MILES EAST OF SH 342',2008,7700,2011,"32.655611, -96.750228",7700,10,770,2008,17,1,770,,6.53E-18,100.1956947,81.40900196,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.655611,-96.750228"
48,100930009604056.00,'2.45 MI E OF SL 485',1938,15564,2023,"32.526986, -94.887778",15564,6,933.84,1955,70,0.2,186.768,,6.20E-18,413.0829956,335.629934,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.526986,-94.887778"
48,022200F00189004,'0.75 MI N OF S AIRFIELD',1974,38381,2022,"32.873533, -97.041153",38381,2,767.62,1974,51,0.333333333,255.8733333,,5.73E-18,301.5190521,244.9842299,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.873533,-97.041153"
48,022200F00189001,'1.30 MI N OF S AIRFIELD',1974,38381,2022,"32.880592, -97.041117",38381,2,767.62,1974,51,0.333333333,255.8733333,,5.73E-18,301.5190521,244.9842299,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.880592,-97.041117"
48,022200F00189002,'1.05 MI N OF S AIRFIELD',1974,38381,2022,"32.877106, -97.041139",38381,2,767.62,1974,51,0.333333333,255.8733333,,5.73E-18,301.5190521,244.9842299,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.877106,-97.041139"
48,022200F00189003,'1.05 MI N OF S AIRFIELD',1974,38381,2022,"32.877058, -97.039894",38381,2,767.62,1974,51,0.333333333,255.8733333,,5.73E-18,301.5190521,244.9842299,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.877058,-97.039894"
48,022200F00189005,'0.75 MI N OF S AIRFIELD',1974,38381,2022,"32.873489, -97.039908",38381,2,767.62,1974,51,0.333333333,255.8733333,,5.73E-18,301.5190521,244.9842299,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.873489,-97.039908"
48,121020050003346.00,'1.80 MI NW OF FM 1959',1996,5596,2023,"29.607069, -95.205456",5596,8,447.68,1996,29,1,447.68,,4.63E-18,172.3344463,140.0217376,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.607069,-95.205456"
48,121700011004118.00,'AT HARRIS C/L',1990,18544,2023,"30.110867, -95.437089",18544,6,1112.64,1990,35,0.333333333,370.88,,4.60E-18,208.020613,169.016748,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.110867,-95.437089"
48,30490019501109.00,'3.5 MI S OF FM 922',1963,2616,2020,"33.436578, -97.166189",2616,16,418.56,1963,62,0.5,209.28,,4.52E-18,368.6481505,299.5266223,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=33.436578,-97.166189"
48,250380003106021.00,'4.18 mi N of US 287',2000,8150,2019,"34.492117, -100.209003",8150,19,1548.5,2000,25,0.333333333,516.1666667,,3.59E-18,149.4685533,121.4431996,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=34.492117,-100.209003"
48,22200106801113.00,'0.27 MI W OF TRINITY RIV',1962,13120,2013,"32.733406, -97.364186",13120,14,1836.8,2018,7,1,1836.8,,3.08E-18,42.00276836,34.1272493,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.733406,-97.364186"
48,121020027107392.00,'@ IH 10 & IH 45',1961,20068,2019,"29.7742, -95.366361",20068,3,602.04,1961,64,0.333333333,200.68,,2.94E-18,384.4463072,312.3626246,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.774200,-95.366361"
48,122370027104779.00,'7.2 MI E OF SH 36',2021,58300,2018,"29.771194, -96.036136",58300,22,12826,2021,4,0.25,3206.5,,2.78E-18,24.06071571,19.54933152,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.771194,-96.036136"
48,150150002408210.00,'1.3 MI E OF IH 410',1968,9621,2020,"29.402544, -98.628261",9621,7,673.47,1968,57,0.333333333,224.49,,2.52E-18,343.6709204,279.2326229,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.402544,-98.628261"
48,141500015004029.00,'6.8 MI E OF SH 16',1942,5265,2020,"30.781389, -98.568464",5265,9,473.85,1971,54,0.5,236.925,,2.50E-18,325.6333647,264.5771088,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.781389,-98.568464"
48,222330002205072.00,'0.65 MI E OF E LP 25',1970,1133,2020,"29.817381, -101.548742",1133,41,464.53,1970,55,0.5,232.265,,2.34E-18,332.1666413,269.885396,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.817381,-101.548742"
48,150150052105209.00,'1.5 Mi S of Marbach Rd',1960,13067,2022,"29.396997, -98.649467",13067,3,392.01,1960,65,0.5,196.005,,2.09E-18,393.6159023,319.8129206,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.396997,-98.649467"
48,171660018504034.00,'0.4 MI N OF FM 2095',2005,4701,2023,"30.835692, -96.947769",4701,27,1269.27,2005,20,0.5,634.635,,1.79E-18,121.5670187,98.77320272,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.835692,-96.947769"
48,131430034606025.00,'7.3 Mi E of US 77',1955,1511,2020,"29.157258, -96.87485",1511,24,362.64,1955,70,0.5,181.32,,1.78E-18,425.4946224,345.7143807,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.157258,-96.874850"
48,180570237407450.00,'AT INT IH 635 AND PGBT',2005,38004,2020,"32.917592, -96.934481",38004,5,1900.2,2005,20,0.333333333,633.4,,1.64E-18,121.8040495,98.96579019,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.917592,-96.934481"
48,140110026510103.00,'0.4 MI E OF SH 71',1993,19759,2023,"30.11, -97.322781",19759,4,790.36,1993,32,0.5,395.18,,1.53E-18,195.2292245,158.6237449,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.110000,-97.322781"
48,51520038001021.00,'2.8 Mi SW of SH 114',2009,31600,2010,"33.553067, -101.939506",31600,5,1580,2009,16,0.5,790,,1.50E-18,97.65909485,79.34801457,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=33.553067,-101.939506"
48,11940018902031.00,'4.5 MI N OF US 82',1940,1740,2020,"33.674036, -95.060683",1740,25,435,1967,58,0.5,217.5,,1.38E-18,354.7157928,288.2065816,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=33.674036,-95.060683"
48,11940018902028.00,'6.7 MI N OF US 82',1940,1740,2020,"33.706672, -95.057158",1740,25,435,1967,58,0.5,217.5,,1.38E-18,354.7157928,288.2065816,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=33.706672,-95.057158"
48,11940018902029.00,'5.4 MI N OF US 82',1940,1740,2020,"33.687842, -95.058542",1740,25,435,1967,58,0.5,217.5,,1.38E-18,354.7157928,288.2065816,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=33.687842,-95.058542"
48,222400001806085.00,'2.50 MI N  OF US 59',1962,74048,2023,"27.567, -99.503039",74048,8,5923.84,2008,17,0.125,740.48,,1.26E-18,104.1900996,84.6544559,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=27.567000,-99.503039"
48,22200001416545.00,'3.2 Mi. S. of Golden Tria',2017,7450,2014,"32.887769, -97.318469",7450,21,1564.5,2017,8,1,1564.5,,9.83E-19,49.31331731,40.06707031,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.887769,-97.318469"
48,150150010002050.00,'0.90 MI SE OF LOOP 1604',1937,10826,2020,"29.260619, -98.292836",10826,7,757.82,1992,33,0.5,378.91,,9.44E-19,203.6121637,165.434883,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.260619,-98.292836"
48,90980018303021.00,'10.9 MI NW OF FM 1602',1938,2308,2020,"31.675103, -98.047614",2308,19,438.52,1968,57,0.5,219.26,,9.24E-19,351.8684892,285.8931474,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.675103,-98.047614"
48,90980018303022.00,'8.4 MI NW OF FM 1602',1938,2308,2020,"31.660042, -98.009517",2308,19,438.52,1968,57,0.5,219.26,,9.24E-19,351.8684892,285.8931474,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.660042,-98.009517"
48,201760024405041.00,'1.0 MI SE OF SH 87',1936,3339,2024,"30.840511, -93.757483",3339,17,567.63,1981,44,0.5,283.815,,8.93E-19,271.8344165,220.8654634,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.840511,-93.757483"
48,151310007205124.00,'3.1 MI N OF SH 16',1967,6130,2013,"29.819778, -98.755244",6130,7,429.1,1967,58,0.5,214.55,,7.68E-19,359.5930316,292.1693382,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.819778,-98.755244"
